Model,Percentage,MSE,MAE,RMSE
Simulated,,0.04098823413694818,0.16985574397070727,0.20245551150054716
Simulated,,0.035609679123969694,0.15416587798525216,0.18870527052514907
Simulated,,0.10294981054061711,0.26467334908022916,0.32085792890408227
Simulated,,0.03480937920725035,0.156118751213658,0.18657271828231037
Simulated,,0.04942035492919789,0.1852328191170457,0.22230689357102243
Simulated,,0.055479821341634386,0.19136355317780204,0.23554154907708827
Simulated,,0.06077054527132659,0.20146721654760086,0.24651682553393103
Simulated,,0.06974692720869902,0.21371122758109748,0.26409643543353445
Simulated,,0.050124182506324354,0.17035701855464316,0.22388430607419618
Simulated,,0.03387683541756037,0.14951598397635912,0.18405660927432183
Simulated,,0.08185419480874111,0.23873306574399775,0.2861017210866462
Simulated,,0.07704619060764202,0.230549579273231,0.27757195572975674
Simulated,,0.05053826298398957,0.17847020338297095,0.22480716844440163
Simulated,,0.07070635816019387,0.19035983074642926,0.26590667189860784
Simulated,,0.07464640147067639,0.21775167641540383,0.2732149363974751
Simulated,,0.05379924380060931,0.1821105904655756,0.2319466399855995
Simulated,,0.055106582150328,0.1874462235028766,0.2347479119189945
Simulated,,0.0451845214114492,0.15720857783507453,0.21256651055951686
Simulated,,0.11773128729126768,0.28684448935266094,0.34311993135238833
Simulated,,0.05150554255207888,0.18500905101377665,0.22694832573094448
Simulated,,0.07202868076652036,0.2188566110413511,0.2683815954318037
Simulated,,0.07024676471527297,0.2160401830086352,0.26504106231916774
Simulated,,0.02765977390704272,0.13081583592670964,0.16631227828107797
Simulated,,0.07001753419256682,0.21311775646757147,0.2646082655409064
Simulated,,0.06094254939606735,0.18388895702410837,0.246865447959141
Simulated,,0.14194744716100904,0.28735538612195977,0.3767591367983118
Simulated,,0.02441911290701393,0.13066403183310454,0.1562661604667304
Simulated,,0.03802809850577484,0.15859773032717114,0.19500794472475946
Simulated,,0.036436429997825266,0.1511772153638187,0.19088328894333645
Simulated,,0.034355637333792474,0.1424395288212476,0.1853527375945456
Simulated,,0.09185755086115094,0.24837843812982266,0.30308010634344007
Simulated,,0.11722595683786562,0.2759847907420188,0.34238276364014825
Simulated,,0.09096008608945111,0.24433156978138168,0.3015958986615221
Simulated,,0.04526578215375388,0.17019034216756554,0.2127575666192718
Simulated,,0.08039078061585384,0.21832667108427933,0.2835326799786117
Simulated,,0.0710902453166831,0.20740651741991467,0.2666275404317474
Simulated,,0.031236418757960422,0.1393160266945109,0.1767382775687271
Simulated,,0.07094936124063703,0.21629966593182295,0.26636321300179017
Simulated,,0.06690839679270005,0.1945334346282739,0.25866657455631964
Simulated,,0.2125971900529212,0.3467272318584635,0.46108262822722046
Simulated,,0.04561128854539773,0.16453846688145995,0.21356799513362887
Simulated,,0.12715890115410436,0.2700312761044164,0.35659346762679817
Simulated,,0.08685792550271501,0.22028827642641935,0.2947166868413036
Simulated,,0.08251605963798783,0.2357783821471531,0.2872560872078916
Simulated,,0.03323902981962274,0.14466384036493699,0.1823157421058937
Simulated,,0.3272958694719665,0.46382960474375545,0.5720977796425769
Simulated,,0.025606461670374236,0.13277055369031662,0.1600201914458742
Simulated,,0.04747306159700783,0.17649172739914562,0.2178831374774281
Simulated,,0.11825876181426043,0.2816815185706457,0.3438877168702896
Simulated,,0.043597801700026535,0.16179406456832043,0.20880086613811383
Simulated,,0.07235487475483827,0.2186588463879482,0.26898861454499945
Simulated,,0.08017960382129415,0.23496030158395814,0.2831600321749066
Simulated,,0.10466493136683801,0.2516711402174757,0.3235195996641286
Simulated,,0.02678487761979455,0.1305373239586764,0.1636608616004283
Simulated,,0.13618034044988397,0.296468373256629,0.36902620564112243
Simulated,,0.09654053413860975,0.2563197721639491,0.3107097264950194
Simulated,,0.08417066825578645,0.22548612006017013,0.2901218162355021
Simulated,,0.026950197752649153,0.12459484157518654,0.16416515389280745
Simulated,,0.1093536527458858,0.2607040100744501,0.3306866382935449
Simulated,,0.09038612065006538,0.248149821217297,0.30064284566585875
Simulated,,0.08573452567531493,0.23495941476121965,0.2928045861582686
Simulated,,0.05410619584404569,0.16885502186646248,0.23260738561801017
Simulated,,0.07141212279630457,0.2167458683589577,0.26723046756742497
Simulated,,0.0897948919212669,0.2365259830580056,0.2996579582144731
Simulated,,0.01593041905526685,0.10248761251586481,0.12621576389368663
Simulated,,0.0297646146634854,0.12994355093806764,0.1725242436977638
Simulated,,0.08873553714640454,0.22553661378783663,0.29788510729206413
Simulated,,0.059830771907151026,0.19307320173612919,0.2446032949638067
Simulated,,0.11033813772629619,0.25512333804245274,0.3321718496897294
Simulated,,0.06807688818958849,0.2166114285605423,0.26091548093125577
Simulated,,0.06482520832863978,0.18535492516225519,0.25460795024633415
Simulated,,0.1032322021872211,0.2379398830412011,0.3212976846901034
Simulated,,0.02865307204799278,0.1399386748458091,0.16927218332612357
Simulated,,0.1442283295388254,0.3153984556067111,0.37977405063909436
Simulated,,0.0743561811345734,0.20682058949349855,0.27268329823180115
Simulated,,0.028351491218017427,0.13740931140659068,0.16837901062192231
Simulated,,0.06598915563738322,0.20667166775586004,0.256883544894147
Simulated,,0.02841051167993519,0.13488805283844638,0.16855418025055086
Simulated,,0.04599700620367028,0.168456583532466,0.21446912645802957
Simulated,,0.0661989916426424,0.1901230915448229,0.25729164705182794
Simulated,,0.04145618143327397,0.15776582323499214,0.2036079110282161
Simulated,,0.07646398822124954,0.2153619808962382,0.2765212256251761
Simulated,,0.07781003673233855,0.23221029953420358,0.27894450475379245
Simulated,,0.08837635435503519,0.2407373803894976,0.29728160783175805
Simulated,,0.08029593864073897,0.23409120293919045,0.2833653801026847
Simulated,,0.20366138676639656,0.31001022748847135,0.4512885847951359
Simulated,,0.08847589894584326,0.2251296782799082,0.2974489854510236
Simulated,,0.9023066201492546,0.7489784182622378,0.9498982156785297
Simulated,,0.06973161785717412,0.20768656267830274,0.2640674494464892
Simulated,,0.061823511264193456,0.1956051958713978,0.24864334148372735
Simulated,,0.030189384920453522,0.143697453100473,0.17375092782616594
Simulated,,0.045684843464409104,0.1705979712957704,0.21374013068305425
Simulated,,0.03832254916768973,0.1564415854473957,0.19576145986299173
Simulated,,0.054591105173734944,0.18091305667587382,0.23364739496458106
Simulated,,0.04708270827862754,0.16852589667613366,0.21698550246186388
Simulated,,0.10398633791589415,0.25104887775196905,0.32246912707404124
Simulated,,0.09010720677796892,0.2442080790891948,0.30017862478525836
Simulated,,0.051707569886876664,0.18480910651149737,0.22739298557096405
Simulated,,0.05106644985027278,0.1717395896427037,0.22597887036241415
Simulated,,0.10312446396693471,0.24452749477164606,0.32112997986319297
Simulated,,0.06687871485425066,0.2073568893369979,0.2586091932902824
Simulated,,0.0835840974935897,0.2393086974284916,0.2891091446038843
Simulated,,0.06664256475777862,0.19010333200073606,0.25815221238211117
Simulated,,0.10111812817252258,0.23599031158747624,0.3179907674328338
Simulated,,0.09914366307706726,0.23980329780693055,0.314870867304467
Simulated,,0.07010264181862622,0.22234386840914488,0.26476903485609155
Simulated,,0.03900888812214118,0.1554912208652737,0.19750667867730745
Simulated,,0.051242608118957034,0.18822054327809512,0.22636830193063037
Simulated,,0.11588576965666686,0.27165303152006043,0.34041999009556834
Simulated,,0.02967731869505449,0.13580482125247736,0.17227106168783685
Simulated,,0.09596677170572443,0.25305394949266014,0.3097850411264631
Simulated,,0.1226333232927983,0.2783207466522264,0.35019041005258594
Simulated,,0.0551907425976654,0.19410990580513887,0.23492710060285807
Simulated,,0.09903751404049496,0.24584283699591467,0.31470226252840156
Simulated,,0.07858726802058921,0.21105312179870464,0.28033420772461787
Simulated,,0.04881386019845198,0.18147020983423887,0.22093858920173265
Simulated,,0.10578687569622507,0.25167301684774923,0.32524894418925493
Simulated,,0.06086851008497049,0.20220059165442517,0.24671544354776515
Simulated,,0.07171510942189703,0.20706394663555291,0.267796768878747
Simulated,,0.039308220827704264,0.1620171300336792,0.19826300922689605
Simulated,,0.04899672179772558,0.18247861317582117,0.2213520313837792
Simulated,,0.12771892683841202,0.2659159185592781,0.3573778488356714
Simulated,,0.040264504407374745,0.14930215010436132,0.2006601714525699
Simulated,,0.08961807013227957,0.2247627572703703,0.2993627734576889
Simulated,,0.02646457030640205,0.12604832715065897,0.1626793481250833
Simulated,,0.07037431123558785,0.20369774469476434,0.2652815697246755
Simulated,,0.060397043876544876,0.19826669858675627,0.24575810032742537
Simulated,,0.09344305834286191,0.24632926131559726,0.305684573282431
Simulated,,0.10395924356082051,0.26163281174079,0.32242711356339204
Simulated,,0.1646469208799568,0.33592306820258866,0.40576707712671417
Simulated,,0.05828261273359009,0.19752468762338768,0.2414179213181782
Simulated,,0.062188996894209,0.19164435922284895,0.2493772180737627
Simulated,,0.043037929644131744,0.17138804307940197,0.20745584986722293
Simulated,,0.05456732613766731,0.17674745335117945,0.23359650283698022
Simulated,,0.0929775069653718,0.25670097389342506,0.30492213262630147
Simulated,,0.03160865907841071,0.1457264317508499,0.17778824223893636
Simulated,,0.1444094430948046,0.29955050219537155,0.3800124249216131
Simulated,,0.02876191288397869,0.1338781044818144,0.16959337511818878
Simulated,,0.05075884022027098,0.1794113545778562,0.22529722639276095
Simulated,,0.16480256114961567,0.32988861253210683,0.4059588170610606
Simulated,,0.06259288549080846,0.1853218880254793,0.25018570201114304
Simulated,,0.058337583213373435,0.19843256706559595,0.2415317436971245
Simulated,,0.03841564702406389,0.16050673327616907,0.19599909954911499
Simulated,,0.1190562550012859,0.29092024305481995,0.34504529413004015
Simulated,,0.028321506901725076,0.13198843816980535,0.1682899489028536
Simulated,,0.05828820130560343,0.19111999617929656,0.24142949551702134
Simulated,,0.057697758164838846,0.1966583267244902,0.24020357650301305
Simulated,,0.041917583502215666,0.16890389818820958,0.20473784091421807
Simulated,,0.05253481287209462,0.17189550437154946,0.22920474007335587
Simulated,,0.09032753284376392,0.2543514246165227,0.30054539231830507
Simulated,,0.04508284263554633,0.1584436904123131,0.21232720653638884
Simulated,,0.05986492172414734,0.20069915584295334,0.24467309154082992
Simulated,,0.08163378363475352,0.21638078703830543,0.28571626421111124
Simulated,,0.068259361044225,0.20718118569574887,0.2612649250171653
Simulated,,0.047104564837819766,0.1693107142519027,0.21703586071849915
Simulated,,0.08361181994926,0.24223256582997416,0.2891570852482436
Simulated,,0.07089013970066098,0.19215393766089983,0.2662520229043546
Simulated,,0.02667368480921546,0.13565334003803597,0.16332080335712124
Simulated,,0.06850767430308426,0.21867459982849535,0.2617397071578637
Simulated,,0.05986529308733313,0.19524647747844323,0.24467385043631681
Simulated,,0.09738993901141119,0.23416782317429144,0.3120736115268498
Simulated,,0.0527616965069911,0.19709891727599635,0.2296991434615965
Simulated,,0.06768505334916892,0.190488860596878,0.26016351271684685
Simulated,,0.06385165667012424,0.18985223687628888,0.25268885347423664
Simulated,,0.08247602121014987,0.2204684840943412,0.2871863875780847
Simulated,,0.08016921180779467,0.22918097792512795,0.28314168150908947
Simulated,,0.11721147220110377,0.2838030516301051,0.34236161029108353
Simulated,,0.03454030918119778,0.14178363215467576,0.18585023320189237
Simulated,,0.11702918364959855,0.27237709251721187,0.34209528445975185
Simulated,,0.04348338839454326,0.1547239528133857,0.20852670906755147
Simulated,,0.08517748870427827,0.21333292812974927,0.29185182662487874
Simulated,,0.08551660616253236,0.22405797862445465,0.2924322249043911
Simulated,,0.05333405331761757,0.18787834969234865,0.23094166648229064
Simulated,,0.04271375190716736,0.1644508357509828,0.20667305559062935
Simulated,,0.05178652946561196,0.1676816264071195,0.22756653854556905
Simulated,,0.0936145586118102,0.24686644199064228,0.3059649630461145
Simulated,,0.08982839529237553,0.24385625548175152,0.299713855689682
Simulated,,0.05535259130640608,0.18043952812433872,0.2352713142446526
Simulated,,0.13168179448332665,0.29673022283359657,0.3628798623281907
Simulated,,0.13545780667889604,0.2904680049512491,0.36804593012135867
Simulated,,0.029460837650132098,0.1388206372803916,0.1716415965030974
Simulated,,0.058395993104942256,0.19870567899458147,0.24165262900482223
Simulated,,0.05166484445617495,0.17063876042722895,0.22729901991908139
Simulated,,0.056145171101395275,0.17996954772115328,0.2369497227290956
Simulated,,0.11380916251846095,0.27224037983506116,0.33735613603202913
Simulated,,0.11057350531308316,0.2560792809376291,0.3325259468268351
Simulated,,0.03975752574421534,0.16759791089808504,0.19939289291300064
Simulated,,0.03366854617685626,0.14788158030583073,0.183489907561305
Simulated,,0.084473136891692,0.22448862361218772,0.2906426274511225
Simulated,,0.05374514318595741,0.18640645834660163,0.23182998767622237
Simulated,,0.1100740349132344,0.23719224546968287,0.33177407209309534
Simulated,,0.09022943681362018,0.24207944976873846,0.30038215129001955
Simulated,,0.06981166521982624,0.22200409648285493,0.2642189721042496
Simulated,,0.030410943680125615,0.1431181844109766,0.17438733807282458
Simulated,,0.05631114876513063,0.1944904523226217,0.23729970241264658
Simulated,,0.04569750299885091,0.16655470647525936,0.21376974294518603
Simulated,,0.11121000390797661,0.26997543055019213,0.3334816395365367
Simulated,,0.0540854425064322,0.18422307665859394,0.2325627711101504
Simulated,,0.061013133489541675,0.20119933494881193,0.2470083672460139
Simulated,,0.07532558111373641,0.2139108237963352,0.2744550621025898
Simulated,,0.03458227576484434,0.14897281964834239,0.1859631032351427
Simulated,,0.09235503392726327,0.22991013654959572,0.3038997103112526
Simulated,,0.05254684607167311,0.18736243688658963,0.22923098846288892
Simulated,,0.051670661899314956,0.1832138664851398,0.22731181645333565
Simulated,,0.06671829085453422,0.1924020109463976,0.258298840211361
Simulated,,0.0538612501602356,0.18138245840703787,0.23208026663255021
Simulated,,0.05127017661262619,0.1764685055703971,0.22642918675079454
Simulated,,0.050608711123829135,0.17478751875283235,0.22496379958524246
Simulated,,0.0338716464327438,0.13888991106993195,0.1840425125690904
Simulated,,0.052863786932641654,0.18029934613660628,0.22992126246313466
Simulated,,0.06269506013825664,0.19121688703176515,0.2503898163629197
Simulated,,0.046998317225495335,0.17104928614206477,0.216790952822057
Simulated,,0.0726544836864746,0.20644075162218145,0.26954495670754924
Simulated,,0.04045948207143761,0.16973803458367315,0.20114542518147813
Simulated,,0.034442969914466194,0.1467859575045536,0.1855881728841205
Simulated,,0.03785505883219839,0.15859827532093038,0.19456376546571663
Simulated,,0.04251617365311785,0.16514278971861587,0.206194504420263
Simulated,,0.039849269623977106,0.15599384179571368,0.19962281839503496
Simulated,,0.09455167316395813,0.25247861645027314,0.30749255790011915
Simulated,,0.043951626537856274,0.1717679440310916,0.20964643220874585
Simulated,,0.16479626922193574,0.2597794993516253,0.4059510675216112
Simulated,,0.1287438021444724,0.2846994294937657,0.35880886575511534
Simulated,,0.08331686987526679,0.24027020004460026,0.28864661764044075
Simulated,,0.03162357946790966,0.13324716473581855,0.17783019841385114
Simulated,,0.02935146723566806,0.13908325201869196,0.17132269912556264
Simulated,,0.06254888538681075,0.19415404053067736,0.2500977516628463
Simulated,,0.022813236008516067,0.12045403898993,0.15104051115020786
Simulated,,0.20928257114218438,0.36702863316501017,0.4574741207349159
Simulated,,0.05824667457373993,0.19362209725998283,0.2413434784155974
Simulated,,0.05003009725292207,0.1744129216207295,0.22367408712884482
Simulated,,0.059994683589951005,0.19363779413618265,0.2449381219613456
Simulated,,0.08745365150837588,0.24876926074258043,0.29572563552789244
Simulated,,0.052994513706929466,0.1859584201626809,0.230205372888926
Simulated,,0.030224343650666532,0.1342425392909596,0.1738514988450388
Simulated,,0.09647747013037608,0.2401610146045849,0.31060822611511124
Simulated,,0.057728055580027186,0.1937730681157851,0.24026663434615134
Simulated,,0.09215717228220771,0.20731985605889125,0.30357399803377055
Simulated,,0.11210625259962369,0.2694020035359794,0.3348227181653355
Simulated,,0.09414607219336973,0.23961708212302235,0.30683231934294297
Simulated,,0.06832617868907873,0.22049414330531603,0.2613927670940394
Simulated,,0.08202540177736006,0.22069729525502343,0.2864007712583192
Simulated,,0.08892625680091586,0.2416807155072758,0.29820505830873467
Simulated,,0.07932893123177528,0.2314918042483244,0.28165392103035825
Simulated,,0.17362184656852567,0.29186048338489035,0.41667954901641824
Simulated,,0.02655703252839217,0.13488782692377274,0.16296328582963762
Simulated,,0.04824135781105185,0.1815226231036348,0.2196391536385347
Simulated,,0.05041411442733331,0.1715961215021045,0.224530876334043
Simulated,,0.07822719270782078,0.22874471567955673,0.2796912453185133
Simulated,,0.1151575466989157,0.2729455073893597,0.3393487095878157
Simulated,,0.035776032970879626,0.14467595906531797,0.18914553383804658
Simulated,,0.07262489484308075,0.19965089362619906,0.26949006446079
Simulated,,0.08205214470067758,0.23562933304573122,0.2864474553922195
Simulated,,0.10467056305504148,0.2569209865270915,0.3235283033291546
Simulated,,0.03726792107734562,0.15754908246006194,0.1930490121118096
Simulated,,0.08940294375318654,0.24262188076924857,0.2990032504057214
Simulated,,0.11662869825490696,0.28175803571476465,0.34150944094549857
Simulated,,0.045648112308343265,0.1776769233197502,0.21365418860472468
Simulated,,0.09530673480630396,0.23197395653476527,0.3087178887047266
Simulated,,0.054569186855751135,0.1897615408599635,0.23360048556403118
Simulated,,0.05351547979831206,0.1805715443513993,0.23133413020631446
Simulated,,0.07692137757067098,0.22688384857241917,0.2773470345445774
Simulated,,0.10886518384784162,0.2777876622118714,0.32994724403734854
Simulated,,0.07223548028820811,0.19065568258205048,0.2687665907217787
Simulated,,0.0548154583433614,0.17519309234567038,0.2341270132713468
Simulated,,0.1021255085838299,0.24167374606073344,0.3195708193559448
Simulated,,0.037887819452795825,0.14540276563819526,0.19464793719121665
Simulated,,0.03301273821166531,0.1469686852048018,0.1816940786367715
Simulated,,0.06359218854834109,0.20230860509894433,0.25217491657248764
Simulated,,0.0670806957158226,0.2041933322988472,0.25899941257814196
Simulated,,0.08380334057179857,0.24434688579157254,0.2894880663719984
Simulated,,0.11098475328969555,0.26680168947016963,0.3331437426842887
Simulated,,0.09192339784700235,0.23069771752013973,0.3031887165562108
Simulated,,0.12449442640946087,0.2822348789071322,0.35283767713987246
Simulated,,0.06407638329202836,0.20849781639139556,0.25313313353259065
Simulated,,0.13311404040471828,0.27813615803252145,0.3648479688921377
Simulated,,0.040328111441589,0.16142960644964569,0.20081860332546136
Simulated,,0.0656706485173701,0.2078556909382487,0.2562628504433877
Simulated,,0.09360328932213845,0.22704469913049063,0.305946546511214
Simulated,,0.03369368249777465,0.13911774556491008,0.18355838988663703
Simulated,,0.04805909824404407,0.16794435533278923,0.21922385418572513
Simulated,,0.1443287874169459,0.2673645833090019,0.37990628767756124
Simulated,,0.10819985489908569,0.2613919685860583,0.32893746350801345
Simulated,,0.11597263540014259,0.2604025131996918,0.3405475523332132
Simulated,,0.11182468490251184,0.2514400903741859,0.3344019810086535
Simulated,,0.09505439649005498,0.2564827662995573,0.3083089302794439
Simulated,,0.06522635056890999,0.19162604521121335,0.25539449987991125
Simulated,,0.05954840160832588,0.18828890044395424,0.2440254118085366
Simulated,,0.10975205721720434,0.28205798293872053,0.33128848035693054
Simulated,,0.05884259044168876,0.19476283661891325,0.2425749171734142
Simulated,,0.0618230998037504,0.190913452506271,0.24864251407140814
Simulated,,0.04747965404760767,0.1657707707809419,0.2178982653616308
Simulated,,0.051835309623022324,0.1868478139690578,0.22767369110861782
Simulated,,0.14577828151102806,0.3168831304835824,0.38180922135410517
Simulated,,0.08026967242863084,0.22822715150915232,0.2833190294149527
Simulated,,0.04172557991173351,0.16505266106488745,0.2042684016477671
Simulated,,0.04057431485973016,0.14489521797965854,0.2014306701069382
Simulated,,0.04059060345606056,0.16815477675343407,0.20147109831452392
Simulated,,0.05101074371982221,0.17949146140181857,0.2258555815556087
Simulated,,0.04848595550602463,0.17142897380864192,0.22019526676571555
Simulated,,0.028290876725959983,0.13964258522619835,0.1681989201093752
Simulated,,0.1294496771742106,0.2779036838055388,0.3597911577209904
Simulated,,0.07721540927597534,0.21852641827462876,0.27787660800429986
Simulated,,0.041446695181475035,0.15870631721606016,0.20358461430440916
Simulated,,0.16573598925563413,0.3411476613092638,0.4071068523810845
Simulated,,0.11716369848119755,0.2651451770813369,0.34229183233199934
Simulated,,0.13839174885861247,0.2724562069836746,0.37201041498674803
Simulated,,0.04478971539844575,0.1788176636006088,0.21163580840312857
Simulated,,0.056842771258525514,0.18135686646883897,0.23841722097727236
Simulated,,0.0362112023226954,0.15175054846946517,0.1902924126776877
Simulated,,0.07246184935332974,0.21539862025558884,0.26918738706211653
Simulated,,0.06123047140058099,0.20465915529058037,0.24744791654120063
Simulated,,0.06330077457888808,0.19808726380384953,0.2515964518408161
Simulated,,0.05790772787862204,0.15921534849519448,0.24064024575831458
Simulated,,0.04330619361890207,0.17179089867106914,0.20810140225116713
Simulated,,0.09075329786766417,0.23234338019645567,0.30125288026451164
Simulated,,0.023295617039623833,0.12256165154896687,0.15262901768544485
Simulated,,0.08007264574625922,0.2231219901137432,0.2829711040835428
Simulated,,0.049542795494697804,0.1721882229107737,0.2225821095566708
Simulated,,0.07282240802783871,0.22427871177077285,0.26985627290807734
Simulated,,0.0650401220848336,0.1846011638772948,0.25502964942303
Simulated,,0.05731027185279742,0.18026470945648504,0.23939563875057837
Simulated,,0.07598118903355676,0.20813658513006647,0.2756468556569379
Simulated,,0.0660682592162341,0.18646357259798496,0.2570374665612663
Simulated,,0.058644876712524434,0.19203892906682135,0.2421670429941375
Simulated,,0.13893388495156458,0.28568552522113794,0.3727383599142495
Simulated,,0.09601784855107136,0.2459918309116129,0.30986746933337705
Simulated,,0.0384066744013898,0.15222064531143623,0.195976208763691
Simulated,,0.05888306836594482,0.1997993006142908,0.24265833669162248
Simulated,,0.1276447807501849,0.2641448191324376,0.3572740975080406
Simulated,,0.04112837351013769,0.16287271142936227,0.20280131535603435
Simulated,,0.03623680061398217,0.16149273231051378,0.1903596612047368
Simulated,,0.02562424098808731,0.12978547117890973,0.16007573516335108
Simulated,,0.050401538408665465,0.18326335366018046,0.2245028694887116
Simulated,,0.07646618112588574,0.19096326654021753,0.2765251907618648
Simulated,,0.0526538497019059,0.18739722830759814,0.22946426672121717
Simulated,,0.09588552330297911,0.24787768528882295,0.3096538766154545
Simulated,,0.07435245875435434,0.2066183243455505,0.27267647268210427
Simulated,,0.04427653281631771,0.17653485992659593,0.21041989643642947
Simulated,,0.04195397562240982,0.150797572073162,0.20482669655689373
Simulated,,0.07088246820593237,0.21138077227813887,0.26623761606116514
Simulated,,0.034322981195795084,0.15317740040619807,0.18526462478248534
Simulated,,0.10446784979876417,0.2516777187185717,0.32321486630222346
Simulated,,0.031704813851592274,0.14086313780896095,0.1780584562765618
Simulated,,0.041069541114413376,0.15990109168548125,0.20265621410263585
Simulated,,0.04436317392871938,0.16530520183819816,0.21062567253001088
Simulated,,0.11417611570671005,0.27062263679981435,0.33789956452577746
Simulated,,0.17411493508858825,0.3513164976828715,0.41727081744184824
Simulated,,0.04592848108720353,0.17255282718152437,0.21430931171370862
Simulated,,0.10183312486662098,0.2409732355917514,0.3191130283561312
Simulated,,0.05680558092654504,0.17673280145229475,0.23833921399246294
Simulated,,0.042604523009537015,0.166202701869229,0.2064086311410863
Simulated,,0.03946195759394702,0.1607979081730283,0.19865034002977952
Simulated,,0.04548157644479383,0.17181351317716087,0.21326410022503514
Simulated,,0.2495147085871492,0.31131108879499125,0.49951447285053635
Simulated,,0.040242916510509104,0.16739909134502734,0.20060637205858917
Simulated,,0.0818920873874772,0.2299600353282356,0.28616793563828424
Simulated,,0.08665782116643883,0.2135530137528513,0.29437700515909665
Simulated,,0.06702633088609304,0.21045928300474465,0.2588944396585084
Simulated,,0.0336077383593101,0.14768284289484068,0.1833241346885622
Simulated,,0.04775103657293801,0.1783069140306554,0.2185201056492011
Simulated,,0.13099823845505615,0.2836258651882643,0.36193678792719614
Simulated,,0.03824854243612717,0.16561878723335197,0.19557234578571472
Simulated,,0.06176418630702754,0.20211551932392274,0.24852401555388473
Simulated,,0.05433611686636426,0.18982848116824164,0.23310108722690304
Simulated,,0.16231150212343995,0.2597003272826709,0.40287901673261656
Simulated,,0.13279694860405905,0.2913599366708487,0.3644131564640045
Simulated,,0.10156497134826574,0.24575180589291992,0.31869259694612573
Simulated,,0.05597064503200609,0.18098190979283824,0.23658115950346953
Simulated,,0.12111429970214062,0.26895211102195815,0.34801479810798364
Simulated,,0.10540327898372319,0.2687608606838992,0.3246587115475622
Simulated,,0.04906441054079966,0.16564920365254315,0.22150487701357652
Simulated,,0.03886940927126058,0.1609951689829951,0.19715326340504885
Simulated,,0.04287559466581624,0.1627789737772695,0.2070642283587782
Simulated,,0.08479928976495021,0.2212327754805629,0.2912031760900801
Simulated,,0.040303059985896374,0.1618242010067757,0.20075622029191617
Simulated,,0.026130091827945054,0.12820578896207324,0.16164804925499426
Simulated,,0.16058331361304914,0.31451168744363667,0.400728478664855
Simulated,,0.04470778323366621,0.17166905472603217,0.21144215103348293
Simulated,,0.07984548124868816,0.20293226134594108,0.28256942730714546
Simulated,,0.0673547001243624,0.19704169685809764,0.25952784075000973
Simulated,,0.04139835890096627,0.1638960675291505,0.20346586667292937
Simulated,,0.08863739698427257,0.2533503923929557,0.29772033350826504
Simulated,,0.03404208352765996,0.14965256686015507,0.18450496884273865
Simulated,,0.10035432930504484,0.2623247240383658,0.31678751443995523
Simulated,,0.04500718588277029,0.1615407230512636,0.21214897096797405
Simulated,,0.10894330151199194,0.26486485441402335,0.33006560183089656
Simulated,,0.04044883497311776,0.15397381872879734,0.20111895726936774
Simulated,,0.09586177619635182,0.2566715780053497,0.3096155296433818
Simulated,,0.030026167530176798,0.1448300730501419,0.17328060344475027
Simulated,,0.04734271542083376,0.17002747241447225,0.21758381240532063
Simulated,,0.09942436866045014,0.23621517585279755,0.31531629938912153
Simulated,,0.05066671917719408,0.18556151397089846,0.2250926901904948
Simulated,,0.025120266233299368,0.12358496067515293,0.1584937419373376
Simulated,,0.07424862457751646,0.22455990305027063,0.2724860080398927
Simulated,,0.043263661777188135,0.16681817091930426,0.20799918696280553
Simulated,,0.05559422537390263,0.18442606832160555,0.23578427719825304
Simulated,,0.0397487569651356,0.1535301693438296,0.19937090300526705
Simulated,,0.05005165535831967,0.18612053938812004,0.2237222728257508
Simulated,,0.06365464071552658,0.20882710130510898,0.25229871326569736
Simulated,,0.02817991421996129,0.13016936488745692,0.1678687410447856
Simulated,,0.06428656522637168,0.19589155877176534,0.2535479544906085
Simulated,,0.04006382160253822,0.15271273990659312,0.20015949041336567
Simulated,,0.17747709817737875,0.3262632503404585,0.4212803083190321
Simulated,,0.0628265404285809,0.20635607957841257,0.25065223004908793
Simulated,,0.11669684146424576,0.281645527197281,0.34160919405696
Simulated,,0.2497855463979798,0.40574643049070164,0.4997855003878962
Simulated,,0.031769875906060195,0.15085328214918992,0.1782410612234459
Simulated,,0.06683514431825474,0.21200486881136565,0.2585249394512157
Simulated,,0.044163338849261095,0.16576304743145515,0.2101507526735536
Simulated,,0.10636181418541013,0.261940085274031,0.3261315902904994
Simulated,,0.07890797131551196,0.21435764791021436,0.2809056270627414
Simulated,,0.050506015062361125,0.17531425169406667,0.22473543348204156
Simulated,,0.10407465363433246,0.25366830356134656,0.32260603471468485
Simulated,,0.05130350818778336,0.18005523615566288,0.22650277743944633
Simulated,,0.04725137970064785,0.1623501696653732,0.21737382478267214
Simulated,,0.08045910344946808,0.23296892890206186,0.28365313932595226
Simulated,,0.11437566243113075,0.24799337867159163,0.3381947108266638
Simulated,,0.1429913214867228,0.31107102819297155,0.37814193299173104
Simulated,,0.045530764201105856,0.17317705782876433,0.21337939029134434
Simulated,,0.054644784497536625,0.18732279593625203,0.23376223924649725
Simulated,,0.03868176224489856,0.15440577877418882,0.19667679640694416
Simulated,,0.1007286471534588,0.2515603134676797,0.31737776726396383
Simulated,,0.04110569478286947,0.16226114008306425,0.20274539398681654
Simulated,,0.12023848388150878,0.26728794078876666,0.3467542124928099
